id,name,address,city,state,postcode,phone,email,website,adoption_url
CA2802,Love At First Mutt,,Beverly Hills,CA,90211,(424) 625-8528,Adopt@loveatfirstmutt.org,https://www.petfinder.com/member/us/ca/beverly-hills/love-at-first-mutt-ca2802/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
ON566,Long Branch Animal Clinic,,Etobicoke ,ON,M8W 1N2,,longbranchrescue@icloud.com,https://www.petfinder.com/member/ca/on/etobicoke/long-branch-animal-clinic-on566/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2758,Humboldt Spay/Neuter Network,,Eureka,CA,95501,(707) 442-7729,spayhumboldt@gmail.com,https://www.petfinder.com/member/us/ca/eureka/humboldt-spay-neuter-network-ca2758/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2349,Emma's Wish Senior Dog Rescue,,Plano,TX,75093,(972) 948-4054,EmmasWishSDR@gmail.com,https://www.petfinder.com/member/us/tx/plano/emmas-wish-senior-dog-rescue-tx2349/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
SC495,Pits and Giggles Rescue,,Fort Mill,SC,29715,(803) 999-7487,pitsandgigglesrescue@gmail.com,https://www.petfinder.com/member/us/sc/fort-mill/pits-and-giggles-rescue-sc495/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY1466,Forever Animal Rescue Inc.,,Brooklyn,NY,11234,,marina66g@yahoo.com,https://www.petfinder.com/member/us/ny/brooklyn/forever-animal-rescue-inc-ny1466/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2815,City of Tracy Animal Services,,Tracy,CA,95304,(209) 831-6364,animalservices@tracypd.com,https://www.petfinder.com/member/us/ca/tracy/city-of-tracy-animal-services-ca2815/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA966,Training to the Rescue,,Peachtree Corners,GA,30092,(770) 402-4980,trainingtotherescue@gmail.com,https://www.petfinder.com/member/us/ga/peachtree-corners/training-to-the-rescue-ga966/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NM225,Truth or Consequences Animal Shelter,1101 Cedar St,Truth or Consequences ,NM,87901,(575) 894-4556,tmanning@torcnm.org,https://www.petfinder.com/member/us/nm/truth-or-consequences/truth-or-consequences-animal-shelter-nm225/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2475,Austin Odd Cats,,Austin,TX,78749,(512) 965-3850,karieger1@gmail.com,https://www.petfinder.com/member/us/tx/austin/austin-odd-cats-tx2475/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2707,Reversed Rescue,,Leona Valley,CA,93551,(213) 810-4088,adoptions@reversedrescue.com,https://www.petfinder.com/member/us/ca/leona-valley/reversed-rescue-ca2707/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KY523,Oldham County Animal Control,,La Grange,KY,40031,(502) 222-7387,phelton@oldhamcountyky.gov,https://www.petfinder.com/member/us/ky/la-grange/oldham-county-animal-control-ky523/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2762,"Love Dogs Rescue and Foundation, Inc.",,San Francisco,CA,94127,,admin@lovedogsrescue.org,https://www.petfinder.com/member/us/ca/san-francisco/love-dogs-rescue-and-foundation-inc-ca2762/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO493,Obe's Angels Rescue,,Dolores,CO,81323,(970) 560-8513,obesangelsrescue@yahoo.com,https://www.petfinder.com/member/us/co/dolores/obes-angels-rescue-co493/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2427,Little Elm Animal Services,1605 Mark Tree Lane,Little Elm,TX,75068,(972) 377-1898,animalcontrol@littleelm.org,https://www.petfinder.com/member/us/tx/little-elm/little-elm-animal-services-tx2427/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NC1134,Alley Cat Rescue,,Winston Salem,NC,27127,,alleycatrescuews@gmail.com,https://www.petfinder.com/member/us/nc/winston-salem/alley-cat-rescue-nc1134/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OK495,Medley Rescue Ministry,,Porum,OK,74455,(918) 770-1683,ladylaughter88@gmail.com,https://www.petfinder.com/member/us/ok/porum/medley-rescue-ministry-ok495/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH1241,Purrfect Partners Ohio,,Mentor,OH,44060,,purrfectpartnersohio@yahoo.com,https://www.petfinder.com/member/us/oh/mentor/purrfect-partners-ohio-oh1241/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY1424,Good Home Pet Adoptions,,Brooklyn,NY,11238,,info@goodhomepetadoptions.org,https://www.petfinder.com/member/us/ny/brooklyn/good-home-pet-adoptions-ny1424/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
ON616,R&R Rescue & Resort,,Wiarton,ON,N0H 2T0,(519) 270-2859,rayray1632@gmail.com,https://www.petfinder.com/member/ca/on/wiarton/r-and-r-rescue-and-resort-on616/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2398,Abandoned Pet Project Rescue,,Dallas,TX,75219,(214) 253-9023,adopt@abandonedpetproject.org,https://www.petfinder.com/member/us/tx/dallas/abandoned-pet-project-rescue-tx2398/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2829,Foundling Kitten Society,,Camarillo,CA,93010,,adopt@foundlingkittensociety.org,https://www.petfinder.com/member/us/ca/camarillo/foundling-kitten-society-ca2829/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
ON618,Stray to Play,,Toronto,ON,M6J 3S8,,anya@straytoplay.org,https://www.petfinder.com/member/ca/on/toronto/stray-to-play-on618/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL924,Forever Home Dog Rescue,,South Elgin,IL,60177,,foreverhomedogrescueil@gmail.com,https://www.petfinder.com/member/us/il/south-elgin/forever-home-dog-rescue-il924/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2645,The Little Angels Project,29348 Roadside Dr,Agoura Hills,CA,91301,(818) 515-5461,sarah@littleangelsproject.org,https://www.petfinder.com/member/us/ca/agoura-hills/the-little-angels-project-ca2645/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2484,Texas Special Needs Pets,,Houston,TX,77070,(832) 814-6762,TexasSpecialNeedsPets@gmail.com,https://www.petfinder.com/member/us/tx/houston/texas-special-needs-pets-tx2484/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2709,Fairy Tails,,San Francisco,CA,94124,,tiffany@fairytailsdogrescue.com,https://www.petfinder.com/member/us/ca/san-francisco/fairy-tails-ca2709/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2700,The Paw Mission,,Yucaipa,CA,92399,(909) 784-5895,info@thepawmission.org,https://www.petfinder.com/member/us/ca/yucaipa/the-paw-mission-ca2700/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2801,Jill's Acres,,Lancaster,CA,93536,(661) 435-8837,jillsacres@gmail.com,https://www.petfinder.com/member/us/ca/lancaster/jills-acres-ca2801/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2477,Palm Valley Animal Society,,Edinburg,TX,78541,(956) 720-4563,adopt@pvastx.org,https://www.petfinder.com/member/us/tx/edinburg/palm-valley-animal-society-tx2477/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MD493,Pardoned Paws Rescue Inc,,Earleville,MD,21919,,info@pardonedpawsrescue.org,https://www.petfinder.com/member/us/md/earleville/pardoned-paws-rescue-inc-md493/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
LA411,Louisiana Husky Rescue Inc.,,Lafayette,LA,70506,(337) 277-2966,janice@louisianahuskyrescue.com,https://www.petfinder.com/member/us/la/lafayette/louisiana-husky-rescue-inc-la411/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2413,kittENchanted,,McKinney,TX,75069,(214) 325-9258,kittenchantedrescue@gmail.com,https://www.petfinder.com/member/us/tx/mckinney/kittenchanted-tx2413/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO507,Until They're Home,,Fort Collins,CO,80524,(719) 819-4663,info@untilhome.org,https://www.petfinder.com/member/us/co/fort-collins/until-theyre-home-co507/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2737,SoCal Animal Rescue Squad (SCARS),,Glendora,CA,91740,(626) 387-9093,info@jointhescars.org,https://www.petfinder.com/member/us/ca/glendora/socal-animal-rescue-squad-scars-ca2737/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1568,Cat Tail Corner Adoptions,,Longwood,FL,32750,(407) 782-6255,cattailcorneradoptions@gmail.com,https://www.petfinder.com/member/us/fl/longwood/cat-tail-corner-adoptions-fl1568/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY1478,Cat Republic,,Brooklyn,NY,11220,(929) 359-3765,hello@catrepublic.com,https://www.petfinder.com/member/us/ny/brooklyn/cat-republic-ny1478/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WI524,Chrissy's K-9 Kastle,,Racine,WI,53402,(262) 880-0567,shellyaholewinski@gmail.com,https://www.petfinder.com/member/us/wi/racine/chrissys-k-9-kastle-wi524/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NM229,It's A Pawsitive Life Rescue of NM,,Albuquerque,NM,87123,(505) 570-2063,itsapawsitivelife@gmail.com,https://www.petfinder.com/member/us/nm/albuquerque/its-a-pawsitive-life-rescue-of-nm-nm229/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OR367,Renee's Foster Dogs,,McMinnville,OR,97128,(707) 489-1642,reneekraft7@gmail.com,https://www.petfinder.com/member/us/or/mcminnville/renees-foster-dogs-or367/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MO755,Little Rays of Sunshine Animal Rescue,,Hallsville,MO,65255,(573) 825-5788,littleraysofsunshinerescue@gmail.com,https://www.petfinder.com/member/us/mo/hallsville/little-rays-of-sunshine-animal-rescue-mo755/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NE149,Heartland German Shepherd Rescue (HUGS),,Gretna,NE,68028,,heartlandgsrescue@gmail.com,https://www.petfinder.com/member/us/ne/gretna/heartland-german-shepherd-rescue-hugs-ne149/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI1036,"Koby's Promise, Inc.",,Saugatuck,MI,49453,,admin@kobyspromise.org,https://www.petfinder.com/member/us/mi/saugatuck/kobys-promise-inc-mi1036/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2609,Animal Alliance of San Diego,,Santee,CA,92072,,info@animalalliancesd.org,https://www.petfinder.com/member/us/ca/santee/animal-alliance-of-san-diego-ca2609/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH1263,Roary's Refuge,,Columbus,OH,43223,,roarysrefuge@gmail.com,https://www.petfinder.com/member/us/oh/columbus/roarys-refuge-oh1263/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
LA424,Boudreaux's Animal Rescue Krewe (BARK),,Alexandria,LA,71303,(318) 308-6862,LongJ1003@aol.com,https://www.petfinder.com/member/us/la/alexandria/boudreauxs-animal-rescue-krewe-bark-la424/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WA676,Hello Pitty Rescue,,Tacoma,WA,98415,(208) 954-4699,hellopittyrescue@gmail.com,https://www.petfinder.com/member/us/wa/tacoma/hello-pitty-rescue-wa676/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1585,Nykol's Rescues,,Punta Gorda ,FL,33982,(239) 671-1255,nykolsrescues@aol.com,https://www.petfinder.com/member/us/fl/punta-gorda/nykols-rescues-fl1585/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2687,Code Red K9 Crew,,Redlands,CA,92375,(951) 237-5993,toni@coderedk9crew.org,https://www.petfinder.com/member/us/ca/redlands/code-red-k9-crew-ca2687/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN937,HappiDog Animal Rescue,,Lakeland,TN,38002,(901) 359-1010,happidogrescueapplications@gmail.com,https://www.petfinder.com/member/us/tn/lakeland/happidog-animal-rescue-tn937/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2626,Rescued Animals In Need (RAIN),28482 State Hwy 44,Shingletown,CA,96088,(530) 474-1729,,https://www.petfinder.com/member/us/ca/shingletown/rescued-animals-in-need-rain-ca2626/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AZ657,Moon and Stars Animal Rescue,,Tucson,AZ,85740,(520) 314-1707,moonandstarsanimalrescue@gmail.com,https://www.petfinder.com/member/us/az/tucson/moon-and-stars-animal-rescue-az657/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN961,Tails of Freedom,,Powell,TN,37849,,TailsofFreedomTOF@gmail.com,https://www.petfinder.com/member/us/tn/powell/tails-of-freedom-tn961/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2723,Ruff House Dog Rescue,,Fallbrook,CA,92028,,info@ruffhousedogs.org,https://www.petfinder.com/member/us/ca/fallbrook/ruff-house-dog-rescue-ca2723/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL960,"House of Misfits Rescue, Inc.",,Hoffman Estates,IL,60169,(847) 231-2223,jevans@houseofmisfitsrescue.org,https://www.petfinder.com/member/us/il/hoffman-estates/house-of-misfits-rescue-inc-il960/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2476,Palm Valley Animal Society,Laurie P. Andrews Center,Edinburg,TX,78541,(956) 720-4563,adopt@pvastx.org,https://www.petfinder.com/member/us/tx/edinburg/palm-valley-animal-society-tx2476/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL931,Hoppy Haven Small Animal Rescue,,East Peoria,IL,61611,,contact@hoppyhavensar.com,https://www.petfinder.com/member/us/il/east-peoria/hoppy-haven-small-animal-rescue-il931/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AL465,Animal Assistance & Rescue Foundation,,Birmingham,AL,35242,,aarfalabama@gmail.com,https://www.petfinder.com/member/us/al/birmingham/animal-assistance-and-rescue-foundation-al465/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IN735,Stray Haven,,Aurora,IN,47001,(812) 655-1974,Strayhavenadoptions@gmail.com,https://www.petfinder.com/member/us/in/aurora/stray-haven-in735/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IN721,People United 4 Pets (4PUPs),,Cloverdale,IN,46120,(317) 899-8483,info@4pups.org,https://www.petfinder.com/member/us/in/cloverdale/people-united-4-pets-4pups-in721/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1594,"Love for Cats  and Trapping Rescue, Inc.",,Oakland Park,FL,33334,(954) 547-3277,liz@loveforcats.org,https://www.petfinder.com/member/us/fl/oakland-park/love-for-cats-and-trapping-rescue-inc-fl1594/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY1463,Hearts & Bones Rescue - NY,,Brooklyn,NY,11222,,adopt@heartsandbonesrescue.com,https://www.petfinder.com/member/us/ny/brooklyn/hearts-and-bones-rescue-ny-ny1463/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
HI42,Kauai Humane Society,3-825 Kaumualii Hwy,Lihue,HI,96766,(808) 632-0610,customerservice@kauaihumane.org,https://www.petfinder.com/member/us/hi/lihue/kauai-humane-society-hi42/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MO731,Tempo of the Dog Rescue,,St. Charles,MO,63301,,tempoofthedogrescue@gmail.com,https://www.petfinder.com/member/us/mo/st-charles/tempo-of-the-dog-rescue-mo731/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
HI43,Cat People of Oahu,,Mililani,HI,96789,(520) 276-6369,cpoadoptables@gmail.com,https://www.petfinder.com/member/us/hi/mililani/cat-people-of-oahu-hi43/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2660,Big Love Animal Rescue,,Valley Village,CA,91607,,contact@bigloveanimalrescue.org,https://www.petfinder.com/member/us/ca/valley-village/big-love-animal-rescue-ca2660/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA2663,"Whiskers,Tails and Ferals - Vacaville Petco",,Vacaville,CA,95687,(707) 258-2287,wtfnapa@gmail.com,https://www.petfinder.com/member/us/ca/vacaville/whiskerstails-and-ferals-vacaville-petco-ca2663/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1592,A HOPE,5755 Washington St,Milton,FL,32572,(850) 665-0511,ahopeadoptions@gmail.com,https://www.petfinder.com/member/us/fl/milton/a-hope-fl1592/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AZ667,Kattered Tails,,Chandler,AZ,85224,(480) 382-5289,katteredtails@colello.org,https://www.petfinder.com/member/us/az/chandler/kattered-tails-az667/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1596,Fox Foster Kittens,,Sarasota ,FL,34232,,foxfosterkittens@gmail.com,https://www.petfinder.com/member/us/fl/sarasota/fox-foster-kittens-fl1596/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2449,Code Red Rescue,,Fort Worth,TX,76126,,adopt@coderedrescue.com,https://www.petfinder.com/member/us/tx/fort-worth/code-red-rescue-tx2449/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN944,Kat Noyes Humane Society DBA Companion Animal Rescue & Education-CARE,310 Landfill Rd,Jefferson city,TN,37760,(865) 471-5696,care4jctn@gmail.com,https://www.petfinder.com/member/us/tn/jefferson-city/kat-noyes-humane-society-dba-companion-animal-rescue-and-education-care-tn944/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY1456,Amsterdam Kitten Adoption,,Hagaman,NY,12086,(518) 265-2842,amsterdamkitten@gmail.com,https://www.petfinder.com/member/us/ny/hagaman/amsterdam-kitten-adoption-ny1456/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NC1041,Sandhills Cat Coalition,,Pinehurst,NC,28374,(253) 377-3820,sandhillscatcoalition@gmail.com,https://www.petfinder.com/member/us/nc/pinehurst/sandhills-cat-coalition-nc1041/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OK476,Oklahoma German Shepherd Rescue,,Tulsa,OK,74137,(918) 928-9944,oklahomagsr@gmail.com,https://www.petfinder.com/member/us/ok/tulsa/oklahoma-german-shepherd-rescue-ok476/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ945,"Punta Santiago Dogs, Inc.",,Andover,NJ,07821,,puntasantiagodogs@gmail.com,https://www.petfinder.com/member/us/nj/andover/punta-santiago-dogs-inc-nj945/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MO724,Diva's Wish,,Clarksville,MO,63336,,divaswish@gmail.com,https://www.petfinder.com/member/us/mo/clarksville/divas-wish-mo724/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KS313,Melissa's Menagerie's Second Chances,,Shawnee,KS,66214,,adopt@mscrescue.org,https://www.petfinder.com/member/us/ks/shawnee/melissas-menageries-second-chances-ks313/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ918,Yellow Brick Road Rescue NJ,,Nutley,NJ,07110,,yellowbrickroadnj@gmail.com,https://www.petfinder.com/member/us/nj/nutley/yellow-brick-road-rescue-nj-nj918/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MN465,"Healing Hearts Rescue, Inc",,Crystal,MN,55428,,info@healingheartsrescue.org,https://www.petfinder.com/member/us/mn/crystal/healing-hearts-rescue-inc-mn465/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MN467,Rabbit Rescue of MN,,Lakeville,MN,55044,,info@rabbitrescueofmn.com,https://www.petfinder.com/member/us/mn/lakeville/rabbit-rescue-of-mn-mn467/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY1433,"Nickel City Canine Rescue, Inc.",,Lancaster,NY,14086,,info@nickelcitycaninerescue.org,https://www.petfinder.com/member/us/ny/lancaster/nickel-city-canine-rescue-inc-ny1433/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AR375,Southern Hearts Rescue LLC,,bauxite,AR,72011,(501) 602-8037,southernheartsrescue@gmail.com,https://www.petfinder.com/member/us/ar/bauxite/southern-hearts-rescue-llc-ar375/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1684,"Furever Home Rescue, Inc",,Sarasota,FL,34231,(941) 923-7297,FureverHomeRescueDog@gmail.com,https://www.petfinder.com/member/us/fl/sarasota/furever-home-rescue-inc-fl1684/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
PA1112,Red Rock Rescue Inc,,Walnutport,PA,18088,(833) 777-3649,redrockpetservices@gmail.com,https://www.petfinder.com/member/us/pa/walnutport/red-rock-rescue-inc-pa1112/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IA270,Paws-N-Claws Iowa,,Newton,IA,50208,(515) 497-0304,info@pnciowa.org,https://www.petfinder.com/member/us/ia/newton/paws-n-claws-iowa-ia270/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ936,No Paw Left Behind Animal Rescue,,Union Beach,NJ,07735,,puppypower7035@yahoo.com,https://www.petfinder.com/member/us/nj/union-beach/no-paw-left-behind-animal-rescue-nj936/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AZ692,Az Hidden Jem Rescue,,PHOENIX,AZ,85027,,Azhiddenjemrescue@gmail.com,https://www.petfinder.com/member/us/az/phoenix/az-hidden-jem-rescue-az692/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WI536,Little Red Barn Dog Rescue,,Rice Lake,WI,54868,(715) 736-3244,littleredbarndogrescue@gmail.com,https://www.petfinder.com/member/us/wi/rice-lake/little-red-barn-dog-rescue-wi536/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
VA817,Shirley's Angels Animal Rescue,,Winchester,VA,22602,,adoptions@shirleysanimals.org,https://www.petfinder.com/member/us/va/winchester/shirleys-angels-animal-rescue-va817/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY1439,Chautauqua County Humane Society,,Jamestown,NY,14701,(716) 665-2209,,https://www.petfinder.com/member/us/ny/jamestown/chautauqua-county-humane-society-ny1439/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WA678,Poi Dog Rescue,,Bellingham,WA,98226,,alisha@poidogrescue.org,https://www.petfinder.com/member/us/wa/bellingham/poi-dog-rescue-wa678/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MD503,Saving Grace Animal Rescue of Maryland,,Salisbury,MD,21804,,Adopt@savinggraceanimalrescuemd.com,https://www.petfinder.com/member/us/md/salisbury/saving-grace-animal-rescue-of-maryland-md503/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KS306,Beauties and Beasts Rescue,,Wichita,KS,67278,,bbapplications1@gmail.com,https://www.petfinder.com/member/us/ks/wichita/beauties-and-beasts-rescue-ks306/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WA697,Rescue Unleashed,,Sammamish,WA,98074,,Jennifer@rescueunleashed.org,https://www.petfinder.com/member/us/wa/sammamish/rescue-unleashed-wa697/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN968,Paws and Claws Animal Rescue TN,,Morristown,TN,37814,(423) 312-7400,bettelaboop@yahoo.com,https://www.petfinder.com/member/us/tn/morristown/paws-and-claws-animal-rescue-tn-tn968/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AL473,Pita & Pecan's Animal Refuge,,Hayden,AL,35079,(256) 617-1884,pitasplacears@gmail.com,https://www.petfinder.com/member/us/al/hayden/pita-and-pecans-animal-refuge-al473/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OK490,Husky Halfway House Foundation,,Eufaula,OK,74432,(408) 429-5918,huskyhalfwayhouse@gmail.com,https://www.petfinder.com/member/us/ok/eufaula/husky-halfway-house-foundation-ok490/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
